Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,release_year,Processor Series
"HP 15S-EQ2125NS AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 7,8,512,SSD,,15.6,No,601.33,2021,U
"HP 15S-EQ2130NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,,15.6,No,652.92,2021,U
"HP 15S-EQ2134NS AMD Ryzen 5 5500U/8GB/512GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,512,SSD,,15.6,No,538.98,2021,U
"HP 15S-FQ0023NS Intel Celeron N4120/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,,15.6,No,335.28,Unknown,Unknown
"HP 15S-FQ2029NS Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,885.9,2021,G
"HP 15S-FQ2134NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,,15.6,No,451.46,2021,G
"HP 15S-FQ2150NS Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,,15.6,No,378.94,2021,G
"HP 15S-FQ2162NS Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i3,8,512,SSD,,15.6,No,646.39,2021,G
"HP 15S-FQ3003NS Intel Celeron N4500/8GB/512GB SSD/15.6""",New,HP,15S,Intel Celeron,8,512,SSD,,15.6,No,517.01,Unknown,Unknown
"HP 15S-FQ3014NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,,15.6,No,354.0,Unknown,Unknown
"HP 15S-FQ3018NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,,15.6,No,403.83,Unknown,Unknown
"HP 15S-FQ4038NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,623.66,2021,G
"HP 15S-FQ4048NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,521.75,2021,G
"HP 15S-FQ4051NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,,15.6,No,571.39,2021,G
"HP 15S-FQ4053NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,,15.6,No,542.99,2021,G
"HP 15S-FQ4057NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,,15.6,No,494.81,2021,G
"HP 15S-FQ4058NS Intel Core i5-1155G7/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i5,8,256,SSD,,15.6,No,507.14,2021,G
"HP 15S-FQ4060NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,550.78,2021,G
"HP 15S-FQ4065NS Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,,15.6,No,734.64,2021,G
"HP 15S-FQ5016NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,759.0,2022,U
"HP 15S-FQ5042NS Intel Core i7-1255U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,,15.6,No,901.0,2022,U
"HP 15S-FQ5072NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,526.1,2022,U
"HP 15S-FQ5077NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,676.0,2022,U
"HP 15S-FQ5079NS Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,614.99,2022,U
"HP 15S-eq2097ns AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 3,8,256,SSD,,15.6,No,461.05,2021,U
"HP 15S-fq2133ns Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,15S,Intel Core i3,8,256,SSD,,15.6,No,432.26,2021,G
"HP 15S-fq3011ns Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,,15.6,No,402.22,Unknown,Unknown
"HP 15s-eq2133ns AMD Ryzen 5 5500U/8GB/256GB SSD/15.6""",New,HP,15S,AMD Ryzen 5,8,256,SSD,,15.6,No,476.99,2021,U
"HP 15s-fq4049ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,,15.6,No,628.96,2021,G
"HP 15s-fq4056ns Intel Core i7-1195G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i7,8,512,SSD,,15.6,No,716.14,2021,G
"HP 17-CN0014NS Intel Core i3-1115G4/8GB/512GB SSD/17.3""",New,HP,17,Intel Core i3,8,512,SSD,,17.3,No,661.11,2021,G
"HP 250 G7 Intel Core i5-1035G1/8 GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,,15.6,No,1730.38,2020,G
"HP 250 G8 2X7L0EA Intel Core i3-1115G4/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i3,8,256,SSD,,15.6,No,466.1,2021,G
"HP 250 G8 Intel Core i3-1115G4/8 GB/512GB SSD/15.6""",New,HP,250,Intel Core i3,8,512,SSD,,15.6,No,445.89,2021,G
"HP 250 G8 Intel Core i3-1115G4/8GB/256GB SSD/15.6"" Plata",New,HP,250,Intel Core i3,8,256,SSD,,15.6,No,586.4,2021,G
"HP 250 G8 Intel Core i5-1135G7/8 GB/256 GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,,15.6,No,876.08,2021,G
"HP 250 G8 Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,,15.6,No,741.0,2021,G
"HP 250 G9 Intel Core i5-1235U/8GB/256GB SSD/15.6""",New,HP,250,Intel Core i5,8,256,SSD,,15.6,No,791.0,2022,U
"HP 250 G9 Intel Core i5-1235U/8GB/512 GB SSD/15.6""",New,HP,250,Intel Core i5,8,512,SSD,,15.6,No,882.01,2022,U
"HP 255 G7 AMD Ryzen 5 3500U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,,15.6,No,1094.9,2019,U
"HP 255 G8 AMD Ryzen 3 3250U/8 GB/256 GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,,15.6,No,455.55,2019,U
"HP 255 G8 AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,256,SSD,,15.6,No,839.14,2021,U
"HP 255 G8 AMD Ryzen 5 3500U/8 GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,,15.6,No,644.7,2019,U
"HP 255 G9 AMD Ryzen 5 5625U/8GB/256GB SSD/15.6""",New,HP,255,AMD Ryzen 5,8,256,SSD,,15.6,No,538.99,2021,U
"HP 340S G7 Intel Core i3-1005G1/8GB/2565GB SSD/14""",New,HP,G7,Intel Core i3,8,256,SSD,,14.0,No,581.07,2020,G
"HP ChromeBook 14a-na0023ns Intel Celeron N4120/4GB/64GB eMMC/14""",New,HP,Chromebook,Intel Celeron,4,64,eMMC,,14.0,No,329.0,Unknown,Unknown
"HP Chromebook 11MK G9 Mediatek MT8183/4GB/32GB EMMC/11.6""",New,HP,Chromebook,Mediatek MT8183,4,32,eMMC,,11.6,No,458.0,,Unknown
"HP Chromebook X360 11 G3 Intel Celeron N4020/4GB/32GB eMMC/11.6"" Táctil",New,HP,Chromebook,Intel Celeron,4,32,eMMC,,11.6,Yes,332.41,Unknown,Unknown
"HP ENVY 13-ba1001np Intel Core i5-1135G7/8GB/512GB SSD/13.3""(PT)",New,HP,Envy,Intel Core i5,8,512,SSD,,13.3,No,1049.99,2021,G
HP ENVY x360 2-in-1 Laptop 15-ew0008np Intel Core i7-1255U/16GB/512GB SSD/RTX2050/Tátil (PT),New,HP,Envy,Intel Core i7,16,512,SSD,RTX 2050,,Yes,1863.52,2022,U
"HP Elite Dragonfly G3 Intel Core i7-1255U/16GB/1TB SSD/13.5""",New,HP,Go,Intel Core i7,16,1000,SSD,,13.5,No,1699.01,2022,U
"HP EliteBook 1040 G9 Intel Core i7-1255U/32GB/1TB SSD/14""",New,HP,EliteBook,Intel Core i7,32,1000,SSD,,14.0,No,2502.66,2022,U
"HP EliteBook 1040 Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,EliteBook,Intel Core i5,16,512,SSD,,14.0,No,1624.46,2022,U
"HP EliteBook 630 G9 Intel Core i5-1235U/8GB/512GB SSD/13.3""",New,HP,EliteBook,Intel Core i5,8,512,SSD,,13.3,No,1042.26,2022,U
"HP EliteBook 640 G9 Intel Core i5-1235U/8GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,8,512,SSD,,14.0,No,1474.28,2022,U
"HP EliteBook 650 G9 Intel Core i5-1235U/8GB/512GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,512,SSD,,15.6,No,1064.59,2022,U
"HP EliteBook 840 G8 Intel Core i5-1135G7/8GB/256GB SSD/14""",New,HP,EliteBook,Intel Core i5,8,256,SSD,,14.0,No,1519.99,2021,G
"HP EliteBook 840 G9 Intel Core i5-1235U/16GB/512GB SSD/14""",Refurbished,HP,EliteBook,Intel Core i5,16,512,SSD,,14.0,No,2025.96,2022,U
"HP EliteBook 850 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,EliteBook,Intel Core i5,8,256,SSD,,15.6,No,1015.01,2021,G
"HP EliteBook 860 G9 Intel Core i5-1235U/16GB/512GB SSD/16""",New,HP,EliteBook,Intel Core i5,16,512,SSD,,16.0,No,1463.31,2022,U
"HP EliteBook x360 1030 G8 Intel Core i5-1135G7/16GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,16,512,SSD,,13.3,Yes,1999.0,2021,G
"HP EliteBook x360 830 G8 Intel Core i5-1135G7/8GB/512GB SSD/13.3"" Táctil",New,HP,EliteBook,Intel Core i5,8,512,SSD,,13.3,Yes,1051.96,2021,G
HP Laptop 15S-EQ2052NP AMD Ryzen 7-5700U/12GB/256GB SSD/15.6'' (PT),New,HP,15S,AMD Ryzen 7,12,256,SSD,,15.6,No,750.08,Unknown,U
"HP OMEN 16-B1018NS Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16.1""",New,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1627.74,2022,H
"HP OMEN 16-c0007np AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3070/16.1""(PT)",New,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3070,16.1,No,2025.23,2021,H
"HP Pavilion 14-DV2006NS Intel Core i5-1235U/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,,14.0,No,977.0,2022,U
"HP Pavilion 14-dv1009ns Intel Core i5-1155G7/16GB/512GB SSD/14""",New,HP,Pavilion,Intel Core i5,16,512,SSD,,14.0,No,920.82,2021,G
"HP Pavilion 15-EH1001NS AMD Ryzen 5 5500U/16GB/512GB SSD/15.6""",New,HP,Pavilion,AMD Ryzen 5,16,512,SSD,,15.6,No,816.21,2021,U
"HP Pavilion x360 14-ek0018ns Intel Core  i5-1235U/8GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i5,8,512,SSD,,14.0,Yes,987.0,2022,U
"HP Pavilion x360 14-ek0039ns Intel Core i3-1215U/8GB/256GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i3,8,256,SSD,,14.0,Yes,793.0,2022,U
"HP Pavilion x360 14-ek0032ns Intel Core i7-1255U/16GB/512GB SSD/14"" Táctil",New,HP,Pavilion,Intel Core i7,16,512,SSD,,14.0,Yes,1205.0,2022,U
"HP ProBook 430 G6 Intel Core i5-8265U/4GB/500GB/13.3""",New,HP,ProBook,Intel Core i5,4,500,,,13.3,No,919.83,2018,U
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,HP,ProBook,Intel Core i5,8,256,SSD,,15.6,No,1399.24,2021,G
"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Plata",New,HP,ProBook,Intel Core i5,8,256,SSD,,15.6,No,776.32,2021,G
"HP Victus 15-fa0053ns Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,HP,Victus,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,899.01,2022,H
"HP Victus 16-D1024NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1220.78,2022,H
"HP Victus 16-D1025NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1301.0,2022,H
"HP Victus 16-D1036NS Intel Core i7-12700H/16GB/512GB SSD/RTX 3050 Ti/16.1""",New,HP,Victus,Intel Core i7,16,512,SSD,RTX 3050,16.1,No,1192.98,2022,H
"HP Victus 16-E0068NS AMD Ryzen 5-5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,812.52,Unknown,H
"HP Victus 16-E0071NS AMD Ryzen 7 5800H/8GB/512GB SSD/RX 5500M/16.1""",New,HP,Victus,AMD Ryzen 7,8,512,SSD,Radeon Pro 5500M,16.1,No,909.13,2021,H
"HP Victus 16-E0094NS AMD Ryzen 5 5600H/16GB/512GB SSD/RTX 3050Ti/16.1""",New,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,865.4,2021,H
"HP Victus 16-E0098NS AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/16.1""",New,HP,Victus,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,998.56,2021,H
"HP Victus 16-E0100NS AMD Ryzen 5 5600H/8GB/512GB SSD/GTX 1650/16.1""",New,HP,Victus,AMD Ryzen 5,8,512,SSD,GTX 1650,16.1,No,792.65,2021,H
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512 GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,,14.0,No,2426.81,2021,G
"HP ZBook Firefly 14 G8 Intel Core i5-1135G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i5,16,512,SSD,,14.0,No,1385.0,2021,G
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16 GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,,14.0,No,1778.0,2022,P
"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,,14.0,No,1997.09,2022,P
"HP ZBook Firefly 14 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,14.0,No,1800.03,2022,U
"HP ZBook Firefly 16 G9 Intel Core i7-1265U/16GB/512GB SSD/Quadro T500/16""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 500,16.0,No,1800.03,2022,U
"HP ZBook Firefly G8 Intel Core i5-1135G7/16GB/512GB SSD/14"" Táctil",New,HP,Zbook,Intel Core i5,16,512,SSD,,14.0,Yes,2426.53,2021,G
"HP ZBook Firefly G8 Intel Core i7-1165G7/16GB/512GB SSD/14""",New,HP,Zbook,Intel Core i7,16,512,SSD,,14.0,No,2484.11,2021,G
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/16GB/512GB SSD/RTX A2000/16""",Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX A2000,16.0,No,3697.02,2022,H
"HP ZBook Fury 16 G9 Intel Core i7-12800HX/32GB/1TB SSD/RTX A3000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A3000,16.0,No,4842.43,2022,H
"HP ZBook Power G9 Intel Core i7-12800H/16GB/512GB SSD/NVIDIA T600/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,T 600,15.6,No,2008.81,2022,H
"HP ZBook Studio G8 Intel Core i7-11850H/16GB/512GB SSD/RTX A3000/15.6""",New,HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,No,5368.77,2021,H
"HP ZBook Studio G9 Intel Core i7-12700H/32GB/512GB SSD/RTX 3060/16""",New,HP,Zbook,Intel Core i7,32,512,SSD,RTX 3060,16.0,No,3637.71,2022,H
"HP ZBook Studio G9 Intel Core i7-12800H/32GB/1TB SSD/RTX A2000/16""",New,HP,Zbook,Intel Core i7,32,1000,SSD,RTX A2000,16.0,No,3777.49,2022,H
"InnJoo Voom Excellence Intel Celeron N4020/8GB/256GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,256,SSD,,15.6,No,311.37,,Unknown
"InnJoo Voom Excellence Pro Intel Celeron N4020/8GB/512GB SSD/15.6""",New,Innjoo,Voom,Intel Celeron,8,512,SSD,,15.6,No,392.55,,Unknown
"Innjoo Voom Intel Celeron N3350/4GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,4,64,eMMC,,14.1,No,251.4,,Unknown
"Innjoo Voom Laptop Max Intel Celeron N3350/6GB/64GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,64,eMMC,,14.1,No,383.61,,Unknown
"Innjoo Voom Laptop Pro Intel Celeron N3350/6GB/128GB SSD/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,SSD,,14.1,No,317.02,,Unknown
"Innjoo Voom Pro Intel Celeron N3350/6GB/128GB eMMC/14.1""",New,Innjoo,Voom,Intel Celeron,6,128,eMMC,,14.1,No,431.38,,Unknown
"Jetwing N1510P3 Intel Core i3-1005G1/8GB/256GB SSD/15.6""",New,Jetwing,N1510,Intel Core i3,8,256,SSD,,15.6,No,469.27,,G
"LG Gram 16Z90Q-G.AP75B Intel Core i7-1260P/16GB/512GB SSD/16""",New,LG,Gram,Intel Core i7,16,512,SSD,,16.0,No,1720.54,2022,P
"LG Gram 17Z90Q Intel Core i7-1260P/16GB/512GB SSD/17""",New,LG,Gram,Intel Core i7,16,512,SSD,,17.0,No,1646.46,2022,P
"Lenovo 100e Chromebook Gen 3 AMD 3015Ce/4GB/32GB eMMC/11.6""",New,Lenovo,Chromebook,AMD 3015Ce,4,32,eMMC,,11.6,No,327.0,,Unknown
"Lenovo 100e Intel Celeron N4020/4GB/128GB SSD/11.6""",New,Lenovo,100e,Intel Celeron,4,128,SSD,,11.6,No,310.84,2019,Unknown
"Lenovo 14w Gen 2 AMD 3015e/4GB/128GB SSD/14""",New,Lenovo,14w,AMD 3015e,4,128,SSD,,14.0,No,461.0,,Unknown
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/128GB eMMC/14""",New,Lenovo,IdeaPad,AMD 3020e,4,128,eMMC,,14.0,No,435.0,,Unknown
"Lenovo IdeaPad 1 14ADA7 AMD 3020e/4GB/256GB SSD/14""",New,Lenovo,IdeaPad,AMD 3020e,4,256,SSD,,14.0,No,422.0,,Unknown
"Lenovo IdeaPad 1 15ADA7 AMD Ryzen 5 3500U/8 GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,554.0,2019,U
"Lenovo IdeaPad 1 15ALC7 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,,15.6,No,867.0,2021,U
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 5 5500U/8GB/512GB SSD/15.6"" Azul",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,15.6,No,531.34,2021,U
"Lenovo IdeaPad 3 15ALC6 AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,,15.6,No,751.88,2021,U
"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/256GB SSD/15.6""",Refurbished,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,,15.6,No,529.0,2021,G
"Lenovo IdeaPad 3 15ITL6 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,Lenovo,IdeaPad,Intel Core i3,8,512,SSD,,15.6,No,547.91,2021,G
"Lenovo IdeaPad 3 17ABA7 AMD Ryzen 5 5625U/8GB/512GB SSD/17.3""",New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,,17.3,No,895.0,2021,U
"Lenovo IdeaPad 3 Chromebook 15IJL6 Intel Celeron N4500/8GB/128GB EMMC/15.6""",New,Lenovo,IdeaPad,Intel Celeron,8,128,eMMC,,15.6,No,579.21,2022,Unknown
"Lenovo IdeaPad 5 14ITL05 Intel Core i5-1135G7/8 GB/512GB SSD/14""",New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,,14.0,No,1015.55,2021,G
"Lenovo IdeaPad 5 Pro 14ITL6 Intel Core i5-1135G7/8GB/512GB SSD/14""",New,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,,14.0,No,1274.9,2021,G
Lenovo IdeaPad Gaming 3 15ACH06 AMD Ryzen 5 5600H/8GB/512GB SSD/RTX 3050/15.6'' (PT),New,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,996.21,2021,H
Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H/16GB/512GB SSD/RTX 3060,New,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3060,,No,1505.0,2021,H
"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,949.0,2021,H
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1205.99,2022,H
"Lenovo IdeaPad Gaming 3 15IAH7 Intel Core i7-12650H/16GB/512GB SSD/RTX 3050/15.6""",New,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1098.99,2022,H
"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/1TB SSD/RTX 3070/15.6""",New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,2328.0,2022,H
"Lenovo Legion 5 15IAH7H Intel Core i7-12700H/16GB/512GB SSD/RTX 3070/15.6""",New,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 3070,15.6,No,2389.0,2022,H
"Lenovo Legion 5 Pro 16IAH7H Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/16""",New,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,1944.0,2022,H
"Lenovo Legion 5 Pro 16IAH7H Intel Core i7-12700H/32 GB/1TB SSD/RTX 3070/16""",New,Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 3070,16.0,No,2417.0,2022,H
Lenovo Legion PRO 7 16IRX8H-566 Intel Core i9-13900HX/32GB/1TB SSD/RTX 4080/16'' (PT),New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4080,16.0,No,5018.14,2023,H
"Lenovo ThinkBook 13x Intel Evo Core i5-1130G7/16GB/512GB SSD/13.3""",New,Lenovo,ThinkBook,Intel Evo Core i5,16,512,SSD,,13.3,No,1162.82,2021,G
"Lenovo ThinkBook 14 G3 ACL AMD Ryzen 5 5500U/8GB/256GB SSD/14""",New,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,,14.0,No,875.05,2021,U
"Lenovo ThinkBook 14 G3 ACL AMD Ryzen 7 5700U/16GB/512GB SSD/14""",New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,,14.0,No,1079.91,2021,U
"Lenovo ThinkBook 14 G4 ABA AMD Ryzen 7 5825U/16GB/512GB SSD/14""",New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,,14.0,No,1156.47,2021,U
"Lenovo ThinkBook 14 G4 IAP Intel Core i5-1235U/16GB/512GB SSD/14""",New,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,,14.0,No,988.52,2022,U
"Lenovo ThinkBook 14 G4 IAP Intel Core i7-1255U/16GB/512GB SSD/14""",New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,,14.0,No,1357.0,2022,U
"Lenovo ThinkBook 14 Gen 4+ Intel Core i5-1235U/8GB/256GB SSD/14""",New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,,14.0,No,893.52,2022,U
"Lenovo ThinkBook 14s Yoga Intel Core i5-1135G7/8GB/256GB SSD/14"" Táctil",Refurbished,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,,14.0,Yes,794.99,2021,G
"Lenovo ThinkBook 15 AMD Ryzen 5 4500U/8GB/256GB SSD/15.6""",Refurbished,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,,15.6,No,786.92,2020,U
"Lenovo ThinkBook 15 G2 ITL Intel Core i3-1115G4/8GB/256GB SSD/15.6""",Refurbished,Lenovo,ThinkBook,Intel Core i3,8,256,SSD,,15.6,No,874.6,2021,G
"Lenovo ThinkBook 15 G2 ITL Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,,15.6,No,1000.27,2021,G
"Lenovo ThinkBook 15 G2 ITL Intel Core i7-1165G7/16GB/512GB SSD/15.6""",Refurbished,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,,15.6,No,1036.62,2021,G
"Lenovo ThinkBook 15 G3 ACL AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,Lenovo,ThinkBook,AMD Ryzen 3,8,256,SSD,,15.6,No,745.0,2021,U
"Lenovo ThinkBook 15 G4 ABA AMD Ryzen 5 5625U/8GB/256GB SSD/15.6""",New,Lenovo,ThinkBook,AMD Ryzen 5,8,256,SSD,,15.6,No,846.67,2021,U
"Lenovo ThinkBook 15 G4 ABA AMD Ryzen 7 5825U/16GB/512GB SSD/15.6""",New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,,15.6,No,1149.56,2021,U
"Lenovo ThinkBook 15 Gen 4 IAP Intel Core i5-1235U/8GB/256GB SSD/15.6""",New,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,,15.6,No,896.57,2022,U
"Lenovo ThinkBook 15p Intel Core i5-10300H/16GB/512GB SSD/GTX 1650/15.6""",Refurbished,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,GTX 1650,15.6,No,1350.05,2020,H
"Lenovo ThinkBook 16p AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3060/16""",New,Lenovo,ThinkBook,AMD Ryzen 7,16,512,SSD,RTX 3060,16.0,No,2787.22,2021,H
"Lenovo ThinkBook 16p AMD Ryzen 9 5900HX/32GB/1TB SSD/RTX 3060/16""",New,Lenovo,ThinkBook,AMD Ryzen 9,32,1000,SSD,RTX 3060,16.0,No,2424.01,2021,H
